"12/06/08","C0200","SI160556","014307020004","Diamond FC PK WH 1.5-2.5","5","PCS","2.8","13.86"," "," ","0","DIAMONDS","","","Diamonds : POS08060007","","SOR040492","30000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160561","014307020004","Diamond FC PK WH 1.5-2.5","63","PCS","2.6","162.16"," "," ","0","DIAMONDS","","","Diamonds : POS08050042","","SOR040494","60000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160561","014307020283","Diamond FC PK WH 0-1.5","157","PCS","2.11","327.44"," "," ","0","DIAMONDS","","","Diamonds : POS08050042","","SOR040494","70000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160556","014307020560","Diamond FC PK WH 5.5-6.0","13","PCS","6.6","84.89"," "," ","0","DIAMONDS","","","Diamonds : POS08060007","","SOR040492","60000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160556","014307020685","Diamond FC PK WH 3.5-4.5","1","PCS","5.25","5.2"," "," ","0","DIAMONDS","","","Diamonds : POS08060007","","SOR040492","40000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160561","014308020684","Diamond FC PK WH 2.5-3.5","126","PCS","3.33","415.8"," "," ","0","DIAMONDS","","","Diamonds : POS08050042","","SOR040494","80000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160557","350171180102","Garnet Round (S) 3.0 mm","10","PCS","0.26","2.47"," "," ","0","SEMI","","","Stones : POS08060007","","SOR040493","340000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160557","350871180233","Garnet Oval (S) 5x3 mm","5","PCS","0.48","2.28"," "," ","0","SEMI","","","Stones : POS08060007","","SOR040493","420000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160557","730411130257","Zirconia Princess (S) 4x4","20","PCS","0.67","12.73"," "," ","0","SEMI","","","Stones : POS08060007","","SOR040493","230000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160560","730911130280","Zirconia Maquise (S) 6x3 mm","11","PCS","0.23","2.4"," "," ","0","SEMI","","","Stones : POS08050001","","SOR040515","10000","0","","0","12/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160562","733911020092","Zirconia MAC WH (S) 2.0 mm","107","PCS","0.21","21.35"," "," ","0","SEMI","","","Stones : POS08050042","","SOR040495","70000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160557","733911020094","Zirconia MAC WH (S) 2.2 mm","220","PCS","0.15","31.35"," "," ","0","SEMI","","","Stones : POS08060007","","SOR040493","90000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160557","733911020097","Zirconia MAC WH (S) 2.5 mm","170","PCS","0.32","51.68"," "," ","0","SEMI","","","Stones : POS08060007","","SOR040493","110000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160557","733911020102","Zirconia MAC WH (S) 3.0 mm","160","PCS","0.33","50.16"," "," ","0","SEMI","","","Stones : POS08060007","","SOR040493","120000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160562","733911020102","Zirconia MAC WH (S) 3.0 mm","180","PCS","0.33","56.43"," "," ","0","SEMI","","","Stones : POS08050042","","SOR040495","150000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160557","733911130086","Zirconia MAC WH (S) 1.4 mm","5","PCS","0.13","0.62"," "," ","0","SEMI","","","Stones : POS08060007","","SOR040493","20000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160557","733911130087","Zirconia MAC WH (S) 1.5 mm","270","PCS","0.13","33.34"," "," ","0","SEMI","","","Stones : POS08060007","","SOR040493","30000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160562","733911130087","Zirconia MAC WH (S) 1.5 mm","60","PCS","0.13","7.41"," "," ","0","SEMI","","","Stones : POS08050042","","SOR040495","20000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160557","733911130088","Zirconia MAC WH (S) 1.6 mm","120","PCS","0.13","14.82"," "," ","0","SEMI","","","Stones : POS08060007","","SOR040493","40000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160562","733911130088","Zirconia MAC WH (S) 1.6 mm","137","PCS","0.13","16.92"," "," ","0","SEMI","","","Stones : POS08050042","","SOR040495","30000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160557","733911130089","Zirconia MAC WH (S) 1.7 mm","300","PCS","0.13","37.05"," "," ","0","SEMI","","","Stones : POS08060007","","SOR040493","50000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160562","733911130089","Zirconia MAC WH (S) 1.7 mm","120","PCS","0.13","14.82"," "," ","0","SEMI","","","Stones : POS08050042","","SOR040495","40000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160562","733911130090","Zirconia MAC WH (S) 1.8 mm","30","PCS","0.13","3.7"," "," ","0","SEMI","","","Stones : POS08050042","","SOR040495","50000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160557","733911130091","Zirconia MAC WH (S) 1.9 mm","150","PCS","0.13","18.52"," "," ","0","SEMI","","","Stones : POS08060007","","SOR040493","60000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160562","733911130091","Zirconia MAC WH (S) 1.9 mm","30","PCS","0.13","3.7"," "," ","0","SEMI","","","Stones : POS08050042","","SOR040495","60000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160562","733911130095","Zirconia MAC WH (S) 2.3 mm","340","PCS","0.15","48.45"," "," ","0","SEMI","","","Stones : POS08050042","","SOR040495","110000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160557","733911130096","Zirconia MAC WH (S) 2.4 mm","220","PCS","0.32","66.88"," "," ","0","SEMI","","","Stones : POS08060007","","SOR040493","140000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160562","733911130096","Zirconia MAC WH (S) 2.4 mm","27","PCS","0.32","8.21"," "," ","0","SEMI","","","Stones : POS08050042","","SOR040495","120000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160557","733911130098","Zirconia MAC WH (S) 2.6 mm","140","PCS","0.32","42.56"," "," ","0","SEMI","","","Stones : POS08060007","","SOR040493","150000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160557","733911130122","Zirconia MAC WH (S) 5.0 mm","25","PCS","0.53","12.59"," "," ","0","SEMI","","","Stones : POS08060007","","SOR040493","190000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160558","733911130122","Zirconia MAC WH (S) 5.0 mm","23","PCS","0.53","11.58"," "," ","0","SEMI","","","Stones : POS08050030","","SOR040513","10000","0","","0","12/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160559","733911130122","Zirconia MAC WH (S) 5.0 mm","46","PCS","0.53","23.16"," "," ","0","SEMI","","","Stones : POS08050001","","SOR040514","10000","0","","0","12/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160562","733911130122","Zirconia MAC WH (S) 5.0 mm","85","PCS","0.53","42.8"," "," ","0","SEMI","","","Stones : POS08050042","","SOR040495","170000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160557","733911130132","Zirconia MAC WH (S) 6.0 mm","25","PCS","0.77","18.29"," "," ","0","SEMI","","","Stones : POS08060007","","SOR040493","200000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160557","733911130369","Zirconia MAC WH (S) 2.25 mm","2","PCS","0.15","0.28"," "," ","0","SEMI","","","Stones : POS08060007","","SOR040493","100000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160562","733911130369","Zirconia MAC WH (S) 2.25 mm","45","PCS","0.15","6.41"," "," ","0","SEMI","","","Stones : POS08050042","","SOR040495","100000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160562","733911130370","Zirconia MAC WH (S) 2.75 mm","120","PCS","0.32","36.48"," "," ","0","SEMI","","","Stones : POS08050042","","SOR040495","130000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160557","733911130375","Zirconia MAC WH (S) 1.25 mm","50","PCS","0.13","6.17"," "," ","0","SEMI","","","Stones : POS08060007","","SOR040493","10000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160562","733911130375","Zirconia MAC WH (S) 1.25 mm","30","PCS","0.13","3.7"," "," ","0","SEMI","","","Stones : POS08050042","","SOR040495","10000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160557","994671191298","Garnet Round (S) 1.9 mm","10","PCS","0.22","2.09"," "," ","0","SEMI","","","Stones : POS08060007","","SOR040493","250000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160557","994671191300","Garnet Round (S) 2.3 mm","215","PCS","0.24","49.02"," "," ","0","SEMI","","","Stones : POS08060007","","SOR040493","280000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160557","994671191302","Garnet Round (S) 2.7 mm","10","PCS","0.24","2.28"," "," ","0","SEMI","","","Stones : POS08060007","","SOR040493","310000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0216","SI160573","FREIGHT","Freight & Insurance Cost","1","PCS","359","359","","","0","COSTS","","","FZE034/08/Sample","","SOR040045","30000","0","","0","23/04/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160560","OTHER","HANDLING CHAREG","1","PCS","30","30","","","0","COSTS","","","Stones : POS08050001","","SOR040515","20000","0","","0","12/06/08","","0","0.0303035812772353437"
"12/06/08","C0216","SI160571","0041187-0002","Ring ladies","1","PCS","1,984.18","1,984.18","750","WG","0","CUSTOM","MKS-BKK07","A3458-LP158711433000","FZE031/08/SHAL SA","HDB0926-SUB","SOR040008","10000","15.06","","15.06","21/04/08","MKS BRAND","15.06","0.0303035812772353437"
"12/06/08","C0216","SI160572","0041903-0003","Ring ladies","1","PCS","2,673.7","2,673.7","750","RG","0","CUSTOM","MKS-BKK07","A3741-LP000737433000","FZE033/08/Sample","MKS2279-SUB","SOR040044","10000","21.91","","21.91178","23/04/08","MKS BRAND","21.91178","0.0303035812772353437"
"12/06/08","C0216","SI160563","0042076-0002","Ring ladies","1","PCS","1,612.77","1,612.77","750","WG","0","CUSTOM","MKS-BKK07","A3773-LP242711433000","FZE056/07/Sample","HDB1216","SOR038417","80000","17.53","","17.53","13/11/07","MKS BRAND","17.53","0.0303035812772353437"
"12/06/08","C0216","SI160571","0042081-0002","Ring ladies","1","PCS","2,175.47","2,175.47","750","WG","0","CUSTOM","HDB-2007","A3778-LP000711463000","FZE031/08/SHAL SA","HDB1222-SUB","SOR040008","20000","13.29","","13.29","21/04/08","MKS BRAND","13.29","0.0303035812772353437"
"12/06/08","C0216","SI160571","0042110-0002","Ring ladies","1","PCS","1,481.35","1,481.35","750","RG","0","CUSTOM","HDB-2007","A3807-LP0007374B3000","FZE031/08/SHAL SA","HDB1273-SUB","SOR040008","30000","11.85","","11.85","21/04/08","MKS BRAND","11.85","0.0303035812772353437"
"12/06/08","C0216","SI160571","0042111-0002","Ring ladies","1","PCS","1,002.18","1,002.18","750","RG","0","CUSTOM","HDB-2007","A3808-LP0007374B3000","FZE031/08/SHAL SA","HDB1252-SUB","SOR040008","40000","10.26","","10.25604","21/04/08","MKS BRAND","10.25604","0.0303035812772353437"
"12/06/08","C0216","SI160571","0042113-0002","Ring ladies","1","PCS","1,119.93","1,119.93","750","RG","0","CUSTOM","HDB-2007","A3810-LP0007374B3000","FZE031/08/SHAL SA","HDB1208-SUB","SOR040008","50000","11.28","","11.2768","21/04/08","MKS BRAND","11.2768","0.0303035812772353437"
"12/06/08","C0216","SI160571","0042113-0002","Ring ladies","1","PCS","1,119.93","1,119.93","750","RG","0","CUSTOM","HDB-2007","A3810-LP0007374B3000","FZE031/08/SHAL SA","HDB1208-SUB","SOR040008","60000","11.28","","11.2768","21/04/08","MKS BRAND","11.2768","0.0303035812772353437"
"12/06/08","C0216","SI160571","0042131-0002","Ring ladies","1","PCS","1,039.55","1,039.55","750","RG/WG","0","CUSTOM","HDB-2007","A3907-LP0007814B3000","FZE031/08/SHAL SA","HDB1294-SUB","SOR040008","70000","9.35","","9.3532","21/04/08","MKS BRAND","9.3532","0.0303035812772353437"
"12/06/08","C0216","SI160564","0042139-0002","Ring ladies","1","PCS","1,392.85","1,392.85","750","WG","0","CUSTOM","MKS-BKK07","A3915-LP999711433000","FZE061/07/Sample","HDB1305-SUB","SOR038423","80000","15.9","","15.89948","13/11/07","MKS BRAND","15.89948","0.0303035812772353437"
"12/06/08","C0216","SI160571","0042160-0002","Ring ladies","1","PCS","2,094.28","2,094.28","750","WG","0","CUSTOM","HDB-2007","A3935-LP000711463000","FZE031/08/SHAL SA","HDB1345-SUB","SOR040008","80000","11.25","","11.25366","21/04/08","MKS BRAND","11.25366","0.0303035812772353437"
"12/06/08","C0216","SI160571","0042161-0002","Pendant","1","PCS","2,248.85","2,248.85","750","WG","0","CUSTOM","HDB-2007","A3936-GP000711463000","FZE031/08/SHAL SA","HDB1341-SUB","SOR040008","90000","16.65","","16.65354","21/04/08","MKS BRAND","16.65354","0.0303035812772353437"
"12/06/08","C0216","SI160567","0042201-0002","Ring ladies","1","PCS","628.54","628.54","750","RG/WG","0","CUSTOM","MKS-BKK07","A3859-LP000781433000","C0216","","SOR040397","20000","12.66","","12.66","03/06/08","MKS BRAND","12.66","0.0303035812772353437"
"12/06/08","C0216","SI160565","0042203-0002","Pendant","1","PCS","2,835.76","2,835.76","750","WG","0","CUSTOM","MKS-BKK07","A3974-GP00171A43K000","FZE069/07/Sample","HDB1417","SOR038575","20000","18.64","","18.63554","26/11/07","MKS BRAND","18.63554","0.0303035812772353437"
"12/06/08","C0216","SI160566","0042245-0002","Ring ladies","1","PCS","2,028.77","2,028.77","750","WG","0","CUSTOM","HDB-2007","A3986-LP99971A000000","FZE070/07/Sample","HDB1422","SOR038576","100000","15.89","","15.89","26/11/07","MKS BRAND","15.89","0.0303035812772353437"
"12/06/08","C0216","SI160570","0042256-0003","Ring ladies","1","PCS","1,115.61","1,115.61","750","WG","0","CUSTOM","MKS-BKK07","A3997-LP000711433000","FZE025/08/Sample","MKS2345-SUB","SOR039913","120000","13.04","","13.04188","10/04/08","MKS BRAND","13.04188","0.0303035812772353437"
"12/06/08","C0216","SI160570","0042257-0003","Ring ladies","1","PCS","726.8","726.8","750","RG","0","CUSTOM","MKS-BKK07","A3998-LP000737433000","FZE025/08/Sample","MKS2346-SUB","SOR039913","70000","12.23","","12.23104","10/04/08","MKS BRAND","12.23104","0.0303035812772353437"
"12/06/08","C0216","SI160570","0042258-0004","Ring ladies","1","PCS","1,168.03","1,168.03","750","WG","0","CUSTOM","MKS-BKK07","A3999-LP00071A433000","FZE025/08/Sample","MKS2347-SUB","SOR039913","170000","15.62","","15.62094","10/04/08","MKS BRAND","15.62094","0.0303035812772353437"
"12/06/08","C0216","SI160567","0042259-0002","Ring ladies","1","PCS","1,319.9","1,319.9","750","WG","0","CUSTOM","MKS-BKK07","A4000-LP000711433000","C0216","","SOR040397","40000","16.97","","16.97","03/06/08","MKS BRAND","16.97","0.0303035812772353437"
"12/06/08","C0216","SI160567","0042261-0002","Pendant","1","PCS","1,231.81","1,231.81","750","WG","0","CUSTOM","MKS-BKK07","A4002-GP000711433000","C0216","","SOR040397","10000","12.74","","12.74","03/06/08","MKS BRAND","12.74","0.0303035812772353437"
"12/06/08","C0216","SI160568","0042265-0003","Ring ladies","1","PCS","1,473.51","1,473.51","750","WG","0","CUSTOM","HDB-2007","A4006-LP00171A33K000","FZE001/08/Sample","HDB1426","SOR038634","20000","19.14","","19.1442","03/12/07","MKS BRAND","19.1442","0.0303035812772353437"
"12/06/08","C0216","SI160568","0042336-0002","Ring ladies","1","PCS","1,413.56","1,413.56","750","WG","0","CUSTOM","HDB-2007","A4011-LP00071A43K000","FZE001/08/Sample","HDB1428","SOR038634","70000","17.52","","17.52","03/12/07","MKS BRAND","17.52","0.0303035812772353437"
"12/06/08","C0216","SI160569","0042709-0002","Pendant mother of pearl white","1","PCS","760.74","760.74","750","WG","0","CUSTOM","HDB-2008","A4119-GP046711433000","FZE008/08/Basel 2008","HDB1513-SUB","SOR039108","275000","9.42","","9.41964","25/01/08","MKS BRAND","9.41964","0.0303035812772353437"
"12/06/08","C0216","SI160569","0042710-0002","Drop earring mother of pearl !","1","PAIR","1,225.13","1,225.13","750","WG","0","CUSTOM","HDB-2008","A4120-BP046711433091","FZE008/08/Basel 2008","HDB1514-SUB","SOR039108","280000","13.98","","13.98","25/01/08","MKS BRAND","13.98","0.0303035812772353437"
"12/06/08","C0216","SI160569","0042711-0002","Ring ladies mother of pearl w!","1","PCS","558.31","558.31","750","WG","0","CUSTOM","HDB-2008","A4121-LP046711433000","FZE008/08/Basel 2008","HDB1515-SUB","SOR039108","290000","8.01","","8.00778","25/01/08","MKS BRAND","8.00778","0.0303035812772353437"
"12/06/08","C0216","SI160569","0042723-0002","Pendant","1","PCS","716.2","716.2","750","WG","0","CUSTOM","HDB-2008","A4133-GP000711433000","FZE008/08/Basel 2008","HDB1527-SUB","SOR039108","410000","6.22","","6.2219","25/01/08","MKS BRAND","6.2219","0.0303035812772353437"
"12/06/08","C0216","SI160569","0042725-0002","Pendant","1","PCS","933.66","933.66","750","WG","0","CUSTOM","HDB-2008","A4135-GP0007114C3000","FZE008/08/Basel 2008","HDB1529-SUB","SOR039108","430000","6.11","","6.11","25/01/08","MKS BRAND","6.11","0.0303035812772353437"
"12/06/08","C0216","SI160569","0042726-0002","Drop earring","1","PAIR","1,529.43","1,529.43","750","WG","0","CUSTOM","HDB-2008","A4136-BP0007114C3031","FZE008/08/Basel 2008","HDB1530-SUB","SOR039108","440000","9.83","","9.83","25/01/08","MKS BRAND","9.83","0.0303035812772353437"
